category,datetime,headline,summary,source,url,full_text
merger,1771930800,Blackboxstocks Announces that NASDAQ Approves Listing of REalloys; Merger Expected to Close Today after Close of the Market,Blackboxstocks Announces that NASDAQ Approves Listing of REalloys; Merger Expected to Close Today after Close of the Market,GlobalNewswire,https://www.globenewswire.com/news-release/2026/02/24/3243278/0/en/Blackboxstocks-Announces-that-NASDAQ-Approves-Listing-of-REalloys-Merger-Expected-to-Close-Today-after-Close-of-the-Market.html,Blackboxstocks Announces that NASDAQ Approves Listing of REalloys; Merger Expected to Close Today after Close of the Market. Blackboxstocks Announces that NASDAQ Approves Listing of REalloys; Merger Expected to Close Today after Close of the Market
merger,1771929660,Man Group PLC : Form 8.3 - LondonMetric Property Plc,FORM 8.3,GlobalNewswire,https://www.globenewswire.com/news-release/2026/02/24/3243268/0/en/Man-Group-PLC-Form-8-3-LondonMetric-Property-Plc.html,Man Group PLC : Form 8.3 - LondonMetric Property Plc. FORM 8.3
merger,1771929540,Man Group PLC : Form 8.3 - Beazley Plc,FORM 8.3,GlobalNewswire,https://www.globenewswire.com/news-release/2026/02/24/3243267/0/en/Man-Group-PLC-Form-8-3-Beazley-Plc.html,Man Group PLC : Form 8.3 - Beazley Plc. FORM 8.3
merger,1771926660,Form 8.5 (EPT/RI) - PPHE Hotel Group Limited,FORM 8.5 (EPT/RI),GlobalNewswire,https://www.globenewswire.com/news-release/2026/02/24/3243245/0/en/Form-8-5-EPT-RI-PPHE-Hotel-Group-Limited.html,Form 8.5 (EPT/RI) - PPHE Hotel Group Limited. FORM 8.5 (EPT/RI)
merger,1771926540,Form 8.5 (EPT/RI) - CAB Payments Holdings Plc,FORM 8.5 (EPT/RI),GlobalNewswire,https://www.globenewswire.com/news-release/2026/02/24/3243244/0/en/Form-8-5-EPT-RI-CAB-Payments-Holdings-Plc.html,Form 8.5 (EPT/RI) - CAB Payments Holdings Plc. FORM 8.5 (EPT/RI)
merger,1771923600,11:11 Systems rondt de succesvolle overname af van Digital Sense,Met deze overname consolideert 11:11 zijn positie als toonaangevende soevereine cloudprovider in Australië,GlobalNewswire,https://www.globenewswire.com/news-release/2026/02/24/3243215/0/nl/11-11-Systems-rondt-de-succesvolle-overname-af-van-Digital-Sense.html,11:11 Systems rondt de succesvolle overname af van Digital Sense. Met deze overname consolideert 11:11 zijn positie als toonaangevende soevereine cloudprovider in Australië
merger,1771889604,What they're saying about Paramount's bid for Warner Bros.,,SeekingAlpha,https://seekingalpha.com/news/4555562-what-theyre-saying-about-paramounts-bid-for-warner-bros?utm_source=feed_news_m_a&utm_medium=referral&feed_item_type=news,What they're saying about Paramount's bid for Warner Bros.. 
merger,1771888881,JPMorgan's Dimon says growing organically is better; sees technology changing everything,,SeekingAlpha,https://seekingalpha.com/news/4555558-jpmorgans-dimon-says-growing-organically-is-better-sees-technology-changing-everything?utm_source=feed_news_m_a&utm_medium=referral&feed_item_type=news,JPMorgan's Dimon says growing organically is better; sees technology changing everything. 
merger,1771884300,Clear Street Expands into Asia-Pacific Region With Acquisition of Boom Securities,Unlocks Access to APAC Market,GlobalNewswire,https://www.globenewswire.com/news-release/2026/02/23/3243100/0/en/Clear-Street-Expands-into-Asia-Pacific-Region-With-Acquisition-of-Boom-Securities.html,Clear Street Expands into Asia-Pacific Region With Acquisition of Boom Securities. Unlocks Access to APAC Market
merger,1771881300,"Martin Marietta Completes Asset Exchange with Quikrete Holdings, Inc.","RALEIGH, N.C., Feb.  23, 2026  (GLOBE NEWSWIRE) -- Martin Marietta Materials, Inc. (NYSE: MLM) (Martin Marietta or the Company) today announced the completion of its previously announced asset exchange with Quikrete Holdings, Inc. (QUIKRETE) on February 23, 2026.",GlobalNewswire,https://www.globenewswire.com/news-release/2026/02/23/3243067/0/en/Martin-Marietta-Completes-Asset-Exchange-with-Quikrete-Holdings-Inc.html,"Martin Marietta Completes Asset Exchange with Quikrete Holdings, Inc.. RALEIGH, N.C., Feb.  23, 2026  (GLOBE NEWSWIRE) -- Martin Marietta Materials, Inc. (NYSE: MLM) (Martin Marietta or the Company) today announced the completion of its previously announced asset exchange with Quikrete Holdings, Inc. (QUIKRETE) on February 23, 2026."
merger,1771871676,"Citi nears sale of more Banamex shares to Blackstone, family offices, others - report",,SeekingAlpha,https://seekingalpha.com/news/4555405-citi-nears-sale-of-more-banamex-shares-to-blackstone-family-offices-others-report?utm_source=feed_news_m_a&utm_medium=referral&feed_item_type=news,"Citi nears sale of more Banamex shares to Blackstone, family offices, others - report. "
merger,1771870500,WellSpan and Cancer Care Associates of York partner to provide world-class cancer care,"Integrated program will expand services, care coordination and patient access throughout York County, Pa. Integrated program will expand services, care coordination and patient access throughout York County, Pa.",GlobalNewswire,https://www.globenewswire.com/news-release/2026/02/23/3242926/0/en/WellSpan-and-Cancer-Care-Associates-of-York-partner-to-provide-world-class-cancer-care.html,"WellSpan and Cancer Care Associates of York partner to provide world-class cancer care. Integrated program will expand services, care coordination and patient access throughout York County, Pa. Integrated program will expand services, care coordination and patient access throughout York County, Pa."
merger,1771869600,Arctic Wolf Acquires Exposure Assessment Platform Visionary Sevco Security,Acquisition to strengthen proactive security by adding next-generation asset intelligence and exposure assessment to the Aurora Platform Acquisition to strengthen proactive security by adding next-generation asset intelligence and exposure assessment to the Aurora Platform,GlobalNewswire,https://www.globenewswire.com/news-release/2026/02/23/3242911/0/en/Arctic-Wolf-Acquires-Exposure-Assessment-Platform-Visionary-Sevco-Security.html,Arctic Wolf Acquires Exposure Assessment Platform Visionary Sevco Security. Acquisition to strengthen proactive security by adding next-generation asset intelligence and exposure assessment to the Aurora Platform Acquisition to strengthen proactive security by adding next-generation asset intelligence and exposure assessment to the Aurora Platform
merger,1771869600,"Cando Rail & Terminals and Savage Rail to Combine, Creating North America’s Market Leader in First and Last Mile Rail Operating Services and Terminal Infrastructure","Combination brings complementary footprints, teams, and best-in-class operations with access to capital to drive long-term growth; Significantly expands geographic reach and customer service capabilities, while maintaining a strong focus on safety, reliability, and operational excellence Combination brings complementary footprints, teams, and best-in-class operations with access to capital to drive long-term growth; Significantly expands geographic reach and customer service capabilities, while maintaining a strong focus on safety, reliability, and operational excellence",GlobalNewswire,https://www.globenewswire.com/news-release/2026/02/23/3242910/0/en/Cando-Rail-Terminals-and-Savage-Rail-to-Combine-Creating-North-America-s-Market-Leader-in-First-and-Last-Mile-Rail-Operating-Services-and-Terminal-Infrastructure.html,"Cando Rail & Terminals and Savage Rail to Combine, Creating North America’s Market Leader in First and Last Mile Rail Operating Services and Terminal Infrastructure. Combination brings complementary footprints, teams, and best-in-class operations with access to capital to drive long-term growth; Significantly expands geographic reach and customer service capabilities, while maintaining a strong focus on safety, reliability, and operational excellence Combination brings complementary footprints, teams, and best-in-class operations with access to capital to drive long-term growth; Significantly expands geographic reach and customer service capabilities, while maintaining a strong focus on safety, reliability, and operational excellence"
merger,1771866853,PayPal stock jumps after stock slump said to spark suitors' interest,,SeekingAlpha,https://seekingalpha.com/news/4555316-paypal-stock-jumps-after-stock-slump-said-to-spark-suitors-interest?utm_source=feed_news_m_a&utm_medium=referral&feed_item_type=news,PayPal stock jumps after stock slump said to spark suitors' interest. 
merger,1771866000,Array Acquires Penny Finance to Expand Financial Education and Money Management Capabilities,"Array acquires Penny Finance to expand financial education and money management, helping consumers build stronger financial habits and confidence.",GlobalNewswire,https://www.globenewswire.com/news-release/2026/02/23/3242871/0/en/Array-Acquires-Penny-Finance-to-Expand-Financial-Education-and-Money-Management-Capabilities.html,"Array Acquires Penny Finance to Expand Financial Education and Money Management Capabilities. Array acquires Penny Finance to expand financial education and money management, helping consumers build stronger financial habits and confidence."
merger,1771864696,Parex Resources offers $500M to acquire Frontera Energy's Colombia assets,,SeekingAlpha,https://seekingalpha.com/news/4555305-parex-resources-offers-500m-to-acquire-frontera-energys-colombia-assets?utm_source=feed_news_m_a&utm_medium=referral&feed_item_type=news,Parex Resources offers $500M to acquire Frontera Energy's Colombia assets. 
merger,1771863057,Abbott eyes $20B bond sale to fund purchase of Exact Sciences - report,,SeekingAlpha,https://seekingalpha.com/news/4555271-abbott-eyes-20b-bond-sale-fund-purchase-exact-sciences?utm_source=feed_news_m_a&utm_medium=referral&feed_item_type=news,Abbott eyes $20B bond sale to fund purchase of Exact Sciences - report. 
merger,1771862880,Meddelelse om det endelige resultat af det pligtmæssige tilbud til aktionærerne i SKAKO A/S,Til Nasdaq Copenhagen A/S,GlobalNewswire,https://www.globenewswire.com/news-release/2026/02/23/3242817/0/da/Meddelelse-om-det-endelige-resultat-af-det-pligtm%C3%A6ssige-tilbud-til-aktion%C3%A6rerne-i-SKAKO-A-S.html,Meddelelse om det endelige resultat af det pligtmæssige tilbud til aktionærerne i SKAKO A/S. Til Nasdaq Copenhagen A/S
merger,1771860420,Blueprint Enterprises Establishes Homefield Sports Group and Announces Inaugural Acquisition,Blueprint Enterprises establishes Homefield Sports Group - a platform dedicated to investing in and scaling recreational sports organizations.,GlobalNewswire,https://www.globenewswire.com/news-release/2026/02/23/3242773/0/en/Blueprint-Enterprises-Establishes-Homefield-Sports-Group-and-Announces-Inaugural-Acquisition.html,Blueprint Enterprises Establishes Homefield Sports Group and Announces Inaugural Acquisition. Blueprint Enterprises establishes Homefield Sports Group - a platform dedicated to investing in and scaling recreational sports organizations.
merger,1771855273,"4 stocks to watch on Monday: MRK, DPZ, GILD, HON",,SeekingAlpha,https://seekingalpha.com/news/4555126-4-stocks-to-watch-on-monday-mrk-dpz-gild-hon?utm_source=feed_news_m_a&utm_medium=referral&feed_item_type=news,"4 stocks to watch on Monday: MRK, DPZ, GILD, HON. "
merger,1771855200,"Schouw & Co. share buy-back programme, week 8 2026","On 2 January 2026, Schouw & Co. initiated a share buy-back programme as outlined in Company Announcement no. 59 of 18 December 2025. Under the programme, Schouw & Co. will acquire shares for up to DKK 240 million during the period 2 January to 31 December 2026.",GlobalNewswire,https://www.globenewswire.com/news-release/2026/02/23/3242670/0/en/Schouw-Co-share-buy-back-programme-week-8-2026.html,"Schouw & Co. share buy-back programme, week 8 2026. On 2 January 2026, Schouw & Co. initiated a share buy-back programme as outlined in Company Announcement no. 59 of 18 December 2025. Under the programme, Schouw & Co. will acquire shares for up to DKK 240 million during the period 2 January to 31 December 2026."
merger,1771853400,Fulton Financial Corporation and Blue Foundry Bancorp Announce Regulatory Approvals and Anticipated Merger Closing Date,"LANCASTER, Pa. and RUTHERFORD, N.J., Feb.  23, 2026  (GLOBE NEWSWIRE) -- Fulton Financial Corporation (Nasdaq: FULT) (“Fulton”) and Blue Foundry Bancorp (Nasdaq: BLFY) (“Blue Foundry”) today jointly announced the receipt of all required regulatory approvals for the previously announced all-stock transaction pursuant to which Fulton will acquire Blue Foundry.",GlobalNewswire,https://www.globenewswire.com/news-release/2026/02/23/3242628/0/en/Fulton-Financial-Corporation-and-Blue-Foundry-Bancorp-Announce-Regulatory-Approvals-and-Anticipated-Merger-Closing-Date.html,"Fulton Financial Corporation and Blue Foundry Bancorp Announce Regulatory Approvals and Anticipated Merger Closing Date. LANCASTER, Pa. and RUTHERFORD, N.J., Feb.  23, 2026  (GLOBE NEWSWIRE) -- Fulton Financial Corporation (Nasdaq: FULT) (“Fulton”) and Blue Foundry Bancorp (Nasdaq: BLFY) (“Blue Foundry”) today jointly announced the receipt of all required regulatory approvals for the previously announced all-stock transaction pursuant to which Fulton will acquire Blue Foundry."
merger,1771851600,TOP Ships Inc. Announces Agreement to Acquire Nine ECO MR Product Tanker Newbuildings with Time Charter Employment and Potential Gross Revenue Backlog of about $679 million,"ATHENS, Greece, Feb.  23, 2026  (GLOBE NEWSWIRE) -- TOP Ships Inc. (the “Company”), an international owner and operator of modern, fuel efficient ""ECO"" tanker vessels, announced today that it has entered into an agreement with an entity affiliated with the Company’s Chief Executive Officer, (“the Seller”), to acquire 100% of the issued and outstanding shares of nine Marshall Islands companies (the “SPVs”), counterparties to ship building contracts for nine very-high specification 47,499 dwt Medium Range (“MR”) product/chemical oil tankers with Guangzhou Shipyard International Company Limited, scheduled for delivery during 2028 and 2029.",GlobalNewswire,https://www.globenewswire.com/news-release/2026/02/23/3242576/14465/en/TOP-Ships-Inc-Announces-Agreement-to-Acquire-Nine-ECO-MR-Product-Tanker-Newbuildings-with-Time-Charter-Employment-and-Potential-Gross-Revenue-Backlog-of-about-679-million.html,"TOP Ships Inc. Announces Agreement to Acquire Nine ECO MR Product Tanker Newbuildings with Time Charter Employment and Potential Gross Revenue Backlog of about $679 million. ATHENS, Greece, Feb.  23, 2026  (GLOBE NEWSWIRE) -- TOP Ships Inc. (the “Company”), an international owner and operator of modern, fuel efficient ""ECO"" tanker vessels, announced today that it has entered into an agreement with an entity affiliated with the Company’s Chief Executive Officer, (“the Seller”), to acquire 100% of the issued and outstanding shares of nine Marshall Islands companies (the “SPVs”), counterparties to ship building contracts for nine very-high specification 47,499 dwt Medium Range (“MR”) product/chemical oil tankers with Guangzhou Shipyard International Company Limited, scheduled for delivery during 2028 and 2029."
merger,1771851600,Getty Images and Shutterstock Receive Unconditional Antitrust Clearance from U.S. Department of Justice for Proposed Merger,"NEW YORK, Feb.  23, 2026  (GLOBE NEWSWIRE) -- Getty Images Holdings, Inc. (NYSE: GETY) (“Getty Images”) and Shutterstock, Inc. (NYSE: SSTK) announced today that the United States Department of Justice (DOJ) has concluded its review of the companies’ proposed merger of equals and the applicable waiting period under the Hart-Scott-Rodino Act has expired, without conditions.",GlobalNewswire,https://www.globenewswire.com/news-release/2026/02/23/3242567/0/en/Getty-Images-and-Shutterstock-Receive-Unconditional-Antitrust-Clearance-from-U-S-Department-of-Justice-for-Proposed-Merger.html,"Getty Images and Shutterstock Receive Unconditional Antitrust Clearance from U.S. Department of Justice for Proposed Merger. NEW YORK, Feb.  23, 2026  (GLOBE NEWSWIRE) -- Getty Images Holdings, Inc. (NYSE: GETY) (“Getty Images”) and Shutterstock, Inc. (NYSE: SSTK) announced today that the United States Department of Justice (DOJ) has concluded its review of the companies’ proposed merger of equals and the applicable waiting period under the Hart-Scott-Rodino Act has expired, without conditions."
merger,1771851600,Offer Update,23 FEBRUARY 2026,GlobalNewswire,https://www.globenewswire.com/news-release/2026/02/23/3242543/0/en/Offer-Update.html,Offer Update. 23 FEBRUARY 2026
merger,1771851254,Veris Residential to be acquired for enterprise value of ~$3.4B,,SeekingAlpha,https://seekingalpha.com/news/4555090-veris-residential-to-be-acquired-for-enterprise-value-of-34b?utm_source=feed_news_m_a&utm_medium=referral&feed_item_type=news,Veris Residential to be acquired for enterprise value of ~$3.4B. 
merger,1771848000,Parex Resources Announces Proposal to Acquire Frontera Energy’s Colombian E&P Assets,"CALGARY, Alberta, Feb.  23, 2026  (GLOBE NEWSWIRE) -- Parex Resources Inc. (“Parex” or the “Company”) (TSX: PXT), announced today that it has submitted an acquisition proposal (the “Proposal”) to the Board of Directors (the “Frontera Board”) of Frontera Energy Corporation (TSX: FEC) to acquire all of Frontera’s Colombian upstream business in an all-cash offer for consideration of US$500 million, plus the assumption of debt, in addition to a contingent payment of US$25 million with terms that are substantially the same as the existing acquisition agreement previously announced. The Proposal represents a US$125 million premium compared to the existing acquisition agreement.",GlobalNewswire,https://www.globenewswire.com/news-release/2026/02/23/3242478/0/en/Parex-Resources-Announces-Proposal-to-Acquire-Frontera-Energy-s-Colombian-E-P-Assets.html,"Parex Resources Announces Proposal to Acquire Frontera Energy’s Colombian E&P Assets. CALGARY, Alberta, Feb.  23, 2026  (GLOBE NEWSWIRE) -- Parex Resources Inc. (“Parex” or the “Company”) (TSX: PXT), announced today that it has submitted an acquisition proposal (the “Proposal”) to the Board of Directors (the “Frontera Board”) of Frontera Energy Corporation (TSX: FEC) to acquire all of Frontera’s Colombian upstream business in an all-cash offer for consideration of US$500 million, plus the assumption of debt, in addition to a contingent payment of US$25 million with terms that are substantially the same as the existing acquisition agreement previously announced. The Proposal represents a US$125 million premium compared to the existing acquisition agreement."
merger,1771846201,M&A Snapshot: Gilead acquires Arcellx for $7.8B,,SeekingAlpha,https://seekingalpha.com/news/4555065-ma-snapshot-gilead-acquires-arcellx-for-78b?utm_source=feed_news_m_a&utm_medium=referral&feed_item_type=news,M&A Snapshot: Gilead acquires Arcellx for $7.8B. 
merger,1771846169,Gilead Sciences to buy Arcellx in deal worth up to $7.8B,,SeekingAlpha,https://seekingalpha.com/news/4555062-gilead-sciences-to-buy-arcellx-in-deal-worth-up-to-78b?utm_source=feed_news_m_a&utm_medium=referral&feed_item_type=news,Gilead Sciences to buy Arcellx in deal worth up to $7.8B. 
merger,1771844340,Form 8.3 - [IDOX PLC - 20 02 2026] - (CGWL),FORM 8.3,GlobalNewswire,https://www.globenewswire.com/news-release/2026/02/23/3242414/0/en/Form-8-3-IDOX-PLC-20-02-2026-CGWL.html,Form 8.3 - [IDOX PLC - 20 02 2026] - (CGWL). FORM 8.3
